Index,Year,Month,Day
1493,2022,12,10
1494,2022,12,10
1495,2022,12,10
1496,2022,12,10
1497,2022,12,11
1498,2022,12,11
1499,2022,12,11
1500,2022,12,11
1501,2022,12,11
1502,2022,12,11
1503,2022,12,11
1504,2022,12,11
1505,2022,12,11
1506,2022,12,11
1507,2022,12,11
1508,2022,12,12
1509,2022,12,12
1510,2022,12,12
1511,2022,12,12
1512,2022,12,12
1513,2022,12,12
1514,2022,12,12
1515,2022,12,13
1516,2022,12,13
1517,2022,12,13
1518,2022,12,13
1519,2022,12,14
1520,2022,12,14
1521,2022,12,14
1522,2022,12,14
1523,2022,12,14
1524,2022,12,14
1525,2022,12,14
1526,2022,12,15
1527,2022,12,15
1528,2022,12,16
1529,2022,12,16
1530,2022,12,16
1531,2022,12,17
1532,2022,12,17
1533,2022,12,17
1534,2022,12,17
1535,2022,12,17
1536,2022,12,17
1537,2022,12,17
1538,2022,12,17
1539,2022,12,17
1540,2022,12,17
1541,2022,12,18
1542,2022,12,18
1543,2022,12,18
1544,2022,12,18
1545,2022,12,18
1546,2022,12,18
1547,2022,12,18
1548,2022,12,19
1549,2022,12,19
1550,2022,12,19
1551,2022,12,19
1552,2022,12,19
1553,2022,12,19
1554,2022,12,19
1555,2022,12,19
1556,2022,12,19
1557,2022,12,19
1558,2022,12,19
1559,2022,12,20
1560,2022,12,19
1561,2022,12,20
1562,2022,12,20
1563,2022,12,20
1564,2022,12,20
1565,2022,12,20
1566,2022,12,20
1567,2022,12,20
1568,2022,12,20
1569,2022,12,20
1570,2022,12,20
1571,2022,12,20
1572,2022,12,20
1573,2022,12,20
1574,2022,12,20
1575,2022,12,21
1576,2022,12,21
1577,2022,12,21
1578,2022,12,21
1579,2022,12,21
1580,2022,12,22
1581,2022,12,22
1582,2022,12,22
1583,2022,12,22
1584,2022,12,22
1585,2022,12,22
1586,2022,12,22
1587,2022,12,22
1588,2022,12,23
1589,2022,12,22
1590,2022,12,23
1591,2022,12,23
1592,2022,12,23
1593,2022,12,23
1594,2022,12,23
1595,2022,12,23
1596,2022,12,23
1597,2022,12,23
1598,2022,12,24
1599,2022,12,24
1600,2022,12,25
1601,2022,12,25
1602,2022,12,25
1603,2022,12,25
1604,2022,12,26
1605,2022,12,26
1606,2022,12,26
1607,2022,12,26
1608,2022,12,26
1609,2022,12,26
1610,2022,12,26
1611,2022,12,26
1612,2022,12,26
1613,2022,12,27
1614,2022,12,27
1615,2022,12,27
1616,2022,12,27
1617,2022,12,27
1618,2022,12,28
1619,2022,12,28
1620,2022,12,28
1621,2022,12,28
1622,2022,12,28
1623,2022,12,29
1624,2022,12,29
1625,2022,12,29
1626,2022,12,29
1627,2022,12,29
1628,2022,12,29
1629,2022,12,29
1630,2022,12,29
1631,2022,12,29
1632,2022,12,30
1633,2022,12,30
1634,2022,12,30
1635,2022,12,30
1636,2022,12,30
1637,2022,12,30
1638,2022,12,30
1639,2022,12,30
1640,2022,12,30
1641,2022,12,31
1642,2022,12,31
1643,2023,1,1
1644,2023,1,1
1645,2023,1,1
1646,2023,1,1
1647,2023,1,2
1648,2023,1,1
1649,2023,1,2
1650,2023,1,2
1651,2023,1,2
1652,2023,1,2
1653,2023,1,2
1654,2023,1,2
1655,2023,1,2
1656,2023,1,2
1657,2023,1,3
1658,2023,1,3
1659,2023,1,3
1660,2023,1,3
1661,2023,1,3
1662,2023,1,3
1663,2023,1,3
1664,2023,1,3
1665,2023,1,4
1666,2023,1,4
1667,2023,1,4
1668,2023,1,4
1669,2023,1,4
1670,2023,1,4
1671,2023,1,4
1672,2023,1,5
1673,2023,1,5
1674,2023,1,5
1675,2023,1,5
1676,2023,1,5
1677,2023,1,5
1678,2023,1,5
1679,2023,1,5
1680,2023,1,5
1681,2023,1,5
1682,2023,1,5
1683,2023,1,5
1684,2023,1,5
1685,2023,1,5
1686,2023,1,6
1687,2023,1,6
1688,2023,1,6
1689,2023,1,6
1690,2023,1,6
1691,2023,1,6
1692,2023,1,6
1693,2023,1,7
1694,2023,1,7
1695,2023,1,7
1696,2023,1,8
1697,2023,1,8
1698,2023,1,8
1699,2023,1,8
1700,2023,1,8
1701,2023,1,8
1702,2023,1,8
1703,2023,1,9
1704,2023,1,9
1705,2023,1,9
1706,2023,1,9
1707,2023,1,9
1708,2023,1,9
1709,2023,1,9
1710,2023,1,9
1711,2023,1,9
1712,2023,1,10
1713,2023,1,10
1714,2023,1,10
1715,2023,1,10
1716,2023,1,10
1717,2023,1,10
1718,2023,1,11
1719,2023,1,11
1720,2023,1,12
1721,2023,1,12
1722,2023,1,12
1723,2023,1,13
1724,2023,1,13
1725,2023,1,14
1726,2023,1,14
1727,2023,1,14
1728,2023,1,14
1729,2023,1,14
1730,2023,1,14
1731,2023,1,14
1732,2023,1,14
1733,2023,1,15
1734,2023,1,15
1735,2023,1,15
1736,2023,1,15
1737,2023,1,15
1738,2023,1,16
1739,2023,1,16
1740,2023,1,16
1741,2023,1,16
1742,2023,1,17
1743,2023,1,17
1744,2023,1,17
1745,2023,1,17
1746,2023,1,17
1747,2023,1,17
1748,2023,1,18
1749,2023,1,18
1750,2023,1,18
1751,2023,1,18
1752,2023,1,18
1753,2023,1,18
1754,2023,1,19
1755,2023,1,19
1756,2023,1,19
1757,2023,1,19
1758,2023,1,19
1759,2023,1,20
1760,2023,1,20
1761,2023,1,20
1762,2023,1,20
1763,2023,1,21
1764,2023,1,21
1765,2023,1,21
1766,2023,1,21
1767,2023,1,21
1768,2023,1,21
1769,2023,1,22
1770,2023,1,22
1771,2023,1,23
1772,2023,1,23
1773,2023,1,23
1774,2023,1,23
1775,2023,1,23
1776,2023,1,24
1777,2023,1,24
1778,2023,1,24
1779,2023,1,24
1780,2023,1,24
1781,2023,1,24
1782,2023,1,24
1783,2023,1,24
1784,2023,1,24
1785,2023,1,24
1786,2023,1,25
1787,2023,1,25
1788,2023,1,25
1789,2023,1,25
1790,2023,1,26
1791,2023,1,26
1792,2023,1,26
1793,2023,1,26
1794,2023,1,26
1795,2023,1,26
1796,2023,1,26
1797,2023,1,28
1798,2023,1,28
1799,2023,1,28
1800,2023,1,28
1801,2023,1,29
1802,2023,1,29
1803,2023,1,29
1804,2023,1,30
1805,2023,1,30
1806,2023,1,30
1807,2023,1,31
1808,2023,1,31
1809,2023,1,31
1810,2023,1,31
1811,2023,1,31
1812,2023,1,31
1813,2023,1,31
1814,2023,1,31
1815,2023,1,31
1816,2023,1,31
1817,2023,1,31
1818,2023,2,1
1819,2023,2,1
1820,2023,2,1
1821,2023,2,1
1822,2023,2,1
1823,2023,2,2
1824,2023,2,2
1825,2023,2,2
1826,2023,2,2
1827,2023,2,4
1828,2023,2,4
1829,2023,2,5
1830,2023,2,5
1831,2023,2,5
1832,2023,2,5
1833,2023,2,5
1834,2023,2,5
1835,2023,2,5
1836,2023,2,5
1837,2023,2,5
1838,2023,2,6
1839,2023,2,6
1840,2023,2,6
1841,2023,2,6
1842,2023,2,6
1843,2023,2,7
1844,2023,2,7
1845,2023,2,7
1846,2023,2,7
1847,2023,2,7
1848,2023,2,7
1849,2023,2,7
1850,2023,2,8
1851,2023,2,8
1852,2023,2,8
1853,2023,2,8
1854,2023,2,8
1855,2023,2,8
1856,2023,2,9
1857,2023,2,9
1858,2023,2,9
1859,2023,2,9
1860,2023,2,9
1861,2023,2,9
1862,2023,2,9
1863,2023,2,9
1864,2023,2,9
1865,2023,2,11
1866,2023,2,11
1867,2023,2,11
1868,2023,2,11
1869,2023,2,12
1870,2023,2,12
1871,2023,2,12
1872,2023,2,12
1873,2023,2,13
1874,2023,2,13
1875,2023,2,13
1876,2023,2,13
1877,2023,2,13
1878,2023,2,13
1879,2023,2,13
1880,2023,2,14
1881,2023,2,14
1882,2023,2,14
1883,2023,2,14
1884,2023,2,14
1885,2023,2,14
1886,2023,2,14
1887,2023,2,14
1888,2023,2,14
1889,2023,2,14
1890,2023,2,14
1891,2023,2,14
1892,2023,2,15
1893,2023,2,15
1894,2023,2,15
1895,2023,2,15
1896,2023,2,15
1897,2023,2,15
1898,2023,2,16
1899,2023,2,16
1900,2023,2,16
1901,2023,2,17
1902,2023,2,18
1903,2023,2,18
1904,2023,2,19
1905,2023,2,20
1906,2023,2,20
1907,2023,2,20
1908,2023,2,20
1909,2023,2,21
1910,2023,2,21
1911,2023,2,21
1912,2023,2,21
1913,2023,2,21
1914,2023,2,21
1915,2023,2,21
1916,2023,2,21
1917,2023,2,21
1918,2023,2,21
1919,2023,2,22
1920,2023,2,22
1921,2023,2,22
1922,2023,2,22
1923,2023,2,22
1924,2023,2,23
1925,2023,2,23
1926,2023,2,24
1927,2023,2,24
1928,2023,2,25
1929,2023,2,25
1930,2023,2,25
1931,2023,2,25
1932,2023,2,27
1933,2023,2,27
1934,2023,2,27
1935,2023,2,27
1936,2023,2,27
1937,2023,2,27
1938,2023,2,28
1939,2023,2,28
1940,2023,2,28
1941,2023,2,28
1942,2023,2,28
1943,2023,2,28
1944,2023,3,1
1945,2023,3,1
1946,2023,3,2
1947,2023,3,2
1948,2023,3,3
1949,2023,3,3
1950,2023,3,3
1951,2023,3,3
1952,2023,3,5
1953,2023,3,5
1954,2023,3,6
1955,2023,3,6
1956,2023,3,6
1957,2023,3,7
1958,2023,3,7
1959,2023,3,7
1960,2023,3,7
1961,2023,3,7
1962,2023,3,8
1963,2023,3,8
1964,2023,3,8
1965,2023,3,9
1966,2023,3,9
1967,2023,3,9
1968,2023,3,10
1969,2023,3,10
1970,2023,3,11
1971,2023,3,11
1972,2023,3,12
1973,2023,3,12
1974,2023,3,12
1975,2023,3,12
1976,2023,3,13
1977,2023,3,13
1978,2023,3,13
1979,2023,3,13
1980,2023,3,13
1981,2023,3,13
1982,2023,3,13
1983,2023,3,14
1984,2023,3,14
1985,2023,3,14
1986,2023,3,14
1987,2023,3,14
1988,2023,3,14
1989,2023,3,15
1990,2023,3,15
1991,2023,3,15
1992,2023,3,15
1993,2023,3,15
1994,2023,3,15
1995,2023,3,15
1996,2023,3,15
1997,2023,3,15
1998,2023,3,15
1999,2023,3,16
2000,2023,3,16
2001,2023,3,16
2002,2023,3,17
2003,2023,3,17
2004,2023,3,17
2005,2023,3,17
2006,2023,3,17
2007,2023,3,18
2008,2023,3,18
2009,2023,3,18
2010,2023,3,18
2011,2023,3,18
2012,2023,3,19
2013,2023,3,19
2014,2023,3,19
2015,2023,3,19
2016,2023,3,20
2017,2023,3,20
2018,2023,3,20
2019,2023,3,21
2020,2023,3,21
2021,2023,3,21
2022,2023,3,21
2023,2023,3,21
2024,2023,3,21
2025,2023,3,22
2026,2023,3,22
2027,2023,3,22
2028,2023,3,22
2029,2023,3,22
2030,2023,3,22
2031,2023,3,22
2032,2023,3,22
2033,2023,3,22
2034,2023,3,23
2035,2023,3,23
2036,2023,3,23
2037,2023,3,23
2038,2023,3,23
2039,2023,3,23
2040,2023,3,23
2041,2023,3,23
2042,2023,3,23
2043,2023,3,24
2044,2023,3,24
2045,2023,3,24
2046,2023,3,26
2047,2023,3,26
2048,2023,3,26
2049,2023,3,26
2050,2023,3,26
2051,2023,3,26
2052,2023,3,27
2053,2023,3,27
2054,2023,3,27
2055,2023,3,27
2056,2023,3,27
2057,2023,3,27
2058,2023,3,27
2059,2023,3,27
2060,2023,3,27
2061,2023,3,27
2062,2023,3,27
2063,2023,3,28
2064,2023,3,28
2065,2023,3,28
2066,2023,3,28
2067,2023,3,28
2068,2023,3,28
2069,2023,3,28
2070,2023,3,28
2071,2023,3,28
2072,2023,3,29
2073,2023,3,29
2074,2023,3,29
2075,2023,3,29
2076,2023,3,29
2077,2023,3,29
2078,2023,3,29
2079,2023,3,29
2080,2023,3,29
2081,2023,3,29
2082,2023,3,29
2083,2023,3,30
2084,2023,3,30
2085,2023,3,30
2086,2023,3,30
2087,2023,3,30
2088,2023,3,30
2089,2023,3,30
2090,2023,3,30
2091,2023,3,30
2092,2023,3,30
2093,2023,3,30
2094,2023,3,31
2095,2023,3,30
2096,2023,3,31
2097,2023,3,31
2098,2023,3,31
2099,2023,3,31
2100,2023,3,31
2101,2023,3,31
2102,2023,3,31
2103,2023,4,1
2104,2023,4,1
2105,2023,4,1
2106,2023,4,1
2107,2023,4,1
2108,2023,4,1
2109,2023,4,2
2110,2023,4,2
2111,2023,4,2
2112,2023,4,2
2113,2023,4,2
2114,2023,4,2
2115,2023,4,2
2116,2023,4,2
2117,2023,4,2
2118,2023,4,2
2119,2023,4,2
2120,2023,4,2
2121,2023,4,2
2122,2023,4,2
2123,2023,4,2
2124,2023,4,2
2125,2023,4,2
2126,2023,4,2
2127,2023,4,2
2128,2023,4,3
2129,2023,4,4
2130,2023,4,6
2131,2023,4,6
2132,2023,4,6
2133,2023,4,6
2134,2023,4,7
2135,2023,4,7
2136,2023,4,8
2137,2023,4,8
2138,2023,4,9
2139,2023,4,9
2140,2023,4,9
2141,2023,4,9
2142,2023,4,9
2143,2023,4,9
2144,2023,4,10
2145,2023,4,10
2146,2023,4,10
2147,2023,4,11
2148,2023,4,11
2149,2023,4,12
2150,2023,4,12
2151,2023,4,12
2152,2023,4,12
2153,2023,4,12
2154,2023,4,12
2155,2023,4,12
2156,2023,4,12
2157,2023,4,12
2158,2023,4,12
2159,2023,4,12
2160,2023,4,13
2161,2023,4,13
2162,2023,4,13
2163,2023,4,13
2164,2023,4,14
2165,2023,4,14
2166,2023,4,14
2167,2023,4,14
2168,2023,4,15
2169,2023,4,15
2170,2023,4,15
2171,2023,4,15
2172,2023,4,15
2173,2023,4,15
2174,2023,4,15
2175,2023,4,15
2176,2023,4,16
2177,2023,4,16
2178,2023,4,16
2179,2023,4,16
2180,2023,4,16
2181,2023,4,16
2182,2023,4,16
2183,2023,4,16
2184,2023,4,17
2185,2023,4,17
2186,2023,4,17
2187,2023,4,17
2188,2023,4,17
2189,2023,4,17
2190,2023,4,17
2191,2023,4,17
2192,2023,4,17
2193,2023,4,18
2194,2023,4,18
2195,2023,4,18
2196,2023,4,18
2197,2023,4,18
2198,2023,4,19
2199,2023,4,19
2200,2023,4,19
2201,2023,4,19
2202,2023,4,19
2203,2023,4,19
2204,2023,4,19
2205,2023,4,19
2206,2023,4,20
2207,2023,4,19
2208,2023,4,20
2209,2023,4,20
2210,2023,4,20
2211,2023,4,20
2212,2023,4,20
2213,2023,4,20
2214,2023,4,20
2215,2023,4,21
2216,2023,4,21
2217,2023,4,21
2218,2023,4,21
2219,2023,4,21
2220,2023,4,21
2221,2023,4,22
2222,2023,4,22
2223,2023,4,22
2224,2023,4,23
2225,2023,4,23
2226,2023,4,23
2227,2023,4,23
2228,2023,4,23
2229,2023,4,23
2230,2023,4,23
2231,2023,4,23
2232,2023,4,23
2233,2023,4,24
2234,2023,4,24
2235,2023,4,24
2236,2023,4,24
2237,2023,4,24
2238,2023,4,24
2239,2023,4,24
2240,2023,4,25
2241,2023,4,25
2242,2023,4,25
2243,2023,4,25
2244,2023,4,25
2245,2023,4,25
2246,2023,4,25
2247,2023,4,25
2248,2023,4,25
2249,2023,4,26
2250,2023,4,26
2251,2023,4,26
2252,2023,4,26
2253,2023,4,27
2254,2023,4,27
2255,2023,4,28
2256,2023,4,28
2257,2023,4,28
2258,2023,4,28
2259,2023,4,28
2260,2023,4,28
2261,2023,4,29
2262,2023,4,29
2263,2023,4,29
2264,2023,4,29
2265,2023,4,29
2266,2023,4,29
2267,2023,4,29
2268,2023,4,30
2269,2023,4,30
2270,2023,4,30
2271,2023,4,30
2272,2023,4,30
2273,2023,4,30
2274,2023,4,30
2275,2023,4,30
2276,2023,4,30
2277,2023,5,1
2278,2023,5,1
2279,2023,5,1
2280,2023,5,1
2281,2023,5,1
2282,2023,5,1
2283,2023,5,1
2284,2023,5,1
2285,2023,5,1
2286,2023,5,1
2287,2023,5,2
2288,2023,5,2
2289,2023,5,2
2290,2023,5,3
2291,2023,5,3
2292,2023,5,3
2293,2023,5,3
2294,2023,5,3
2295,2023,5,3
2296,2023,5,3
2297,2023,5,3
2298,2023,5,3
2299,2023,5,4
2300,2023,5,4
2301,2023,5,4
2302,2023,5,4
2303,2023,5,4
2304,2023,5,4
2305,2023,5,4
2306,2023,5,4
2307,2023,5,4
2308,2023,5,5
2309,2023,5,5
2310,2023,5,5
2311,2023,5,5
2312,2023,5,5
2313,2023,5,5
2314,2023,5,6
2315,2023,5,6
2316,2023,5,6
2317,2023,5,7
2318,2023,5,7
2319,2023,5,7
2320,2023,5,7
2321,2023,5,7
2322,2023,5,7
2323,2023,5,7
2324,2023,5,8
2325,2023,5,8
2326,2023,5,8
2327,2023,5,8
2328,2023,5,8
2329,2023,5,8
2330,2023,5,8
2331,2023,5,8
2332,2023,5,8
2333,2023,5,9
2334,2023,5,9
2335,2023,5,9
2336,2023,5,9
2337,2023,5,9
2338,2023,5,9
2339,2023,5,9
2340,2023,5,10
2341,2023,5,9
2342,2023,5,10
2343,2023,5,10
2344,2023,5,10
2345,2023,5,10
2346,2023,5,10
2347,2023,5,10
2348,2023,5,10
2349,2023,5,10
2350,2023,5,10
2351,2023,5,10
2352,2023,5,10
2353,2023,5,10
2354,2023,5,10
2355,2023,5,11
2356,2023,5,11
2357,2023,5,11
2358,2023,5,11
2359,2023,5,11
2360,2023,5,11
2361,2023,5,11
2362,2023,5,11
2363,2023,5,11
2364,2023,5,12
2365,2023,5,12
2366,2023,5,12
2367,2023,5,13
2368,2023,5,13
2369,2023,5,13
2370,2023,5,13
2371,2023,5,14
2372,2023,5,14
2373,2023,5,14
2374,2023,5,14
2375,2023,5,14
2376,2023,5,14
2377,2023,5,14
2378,2023,5,15
2379,2023,5,15
2380,2023,5,15
2381,2023,5,15
2382,2023,5,15
2383,2023,5,15
2384,2023,5,15
2385,2023,5,15
2386,2023,5,15
2387,2023,5,15
2388,2023,5,15
2389,2023,5,15
2390,2023,5,15
2391,2023,5,15
2392,2023,5,15
2393,2023,5,15
2394,2023,5,15
2395,2023,5,15
2396,2023,5,16
2397,2023,5,16
2398,2023,5,16
2399,2023,5,16
2400,2023,5,16
2401,2023,5,16
2402,2023,5,17
2403,2023,5,17
2404,2023,5,17
2405,2023,5,17
2406,2023,5,17
2407,2023,5,17
2408,2023,5,17
2409,2023,5,17
2410,2023,5,17
2411,2023,5,17
2412,2023,5,17
2413,2023,5,18
2414,2023,5,18
2415,2023,5,18
2416,2023,5,18
2417,2023,5,18
2418,2023,5,18
2419,2023,5,19
2420,2023,5,19
2421,2023,5,19
2422,2023,5,20
2423,2023,5,20
2424,2023,5,20
2425,2023,5,20
2426,2023,5,20
2427,2023,5,20
2428,2023,5,21
2429,2023,5,21
2430,2023,5,21
2431,2023,5,22
2432,2023,5,22
2433,2023,5,22
2434,2023,5,22
2435,2023,5,22
2436,2023,5,22
2437,2023,5,22
2438,2023,5,23
2439,2023,5,23
2440,2023,5,23
2441,2023,5,23
2442,2023,5,23
2443,2023,5,23
2444,2023,5,23
2445,2023,5,23
2446,2023,5,23
2447,2023,5,23
2448,2023,5,23
2449,2023,5,23
2450,2023,5,23
2451,2023,5,24
2452,2023,5,24
2453,2023,5,24
2454,2023,5,24
2455,2023,5,24
2456,2023,5,24
2457,2023,5,24
2458,2023,5,24
2459,2023,5,24
2460,2023,5,25
2461,2023,5,25
2462,2023,5,25
2463,2023,5,25
2464,2023,5,25
2465,2023,5,25
2466,2023,5,25
2467,2023,5,25
2468,2023,5,25
2469,2023,5,25
2470,2023,5,25
2471,2023,5,25
2472,2023,5,26
2473,2023,5,26
2474,2023,5,26
2475,2023,5,27
2476,2023,5,27
2477,2023,5,28
2478,2023,5,28
2479,2023,5,28
2480,2023,5,28
2481,2023,5,28
2482,2023,5,28
2483,2023,5,28
2484,2023,5,28
2485,2023,5,28
2486,2023,5,28
2487,2023,5,28
2488,2023,5,29
2489,2023,5,29
2490,2023,5,29
2491,2023,5,29
2492,2023,5,29
2493,2023,5,29
2494,2023,5,29
2495,2023,5,29
2496,2023,5,29
2497,2023,5,29
2498,2023,5,29
2499,2023,5,29
2500,2023,5,29
2501,2023,5,30
2502,2023,5,30
2503,2023,5,30
2504,2023,5,30
2505,2023,5,30
2506,2023,5,30
2507,2023,5,30
2508,2023,5,30
2509,2023,5,30
2510,2023,5,30
2511,2023,5,30
2512,2023,5,30
2513,2023,5,30
2514,2023,5,31
2515,2023,5,31
2516,2023,5,31
2517,2023,5,31
2518,2023,5,31
2519,2023,5,31
2520,2023,5,31
2521,2023,5,31
2522,2023,6,1
2523,2023,6,1
2524,2023,6,1
2525,2023,6,1
2526,2023,6,1
2527,2023,6,1
2528,2023,6,1
2529,2023,6,1
2530,2023,6,1
2531,2023,6,1
2532,2023,6,1
2533,2023,6,1
2534,2023,6,1
2535,2023,6,1
2536,2023,6,1
2537,2023,6,1
2538,2023,6,1
2539,2023,6,2
2540,2023,6,2
2541,2023,6,2
2542,2023,6,2
2543,2023,6,2
2544,2023,6,2
2545,2023,6,3
2546,2023,6,3
2547,2023,6,3
2548,2023,6,4
2549,2023,6,4
2550,2023,6,4
2551,2023,6,5
2552,2023,6,5
2553,2023,6,5
2554,2023,6,5
2555,2023,6,5
2556,2023,6,6
2557,2023,6,6
2558,2023,6,6
2559,2023,6,6
2560,2023,6,6
2561,2023,6,6
2562,2023,6,6
2563,2023,6,6
2564,2023,6,6
2565,2023,6,6
2566,2023,6,6
2567,2023,6,6
2568,2023,6,6
2569,2023,6,6
2570,2023,6,6
2571,2023,6,6
2572,2023,6,7
2573,2023,6,7
2574,2023,6,7
2575,2023,6,7
2576,2023,6,7
2577,2023,6,7
2578,2023,6,7
2579,2023,6,7
2580,2023,6,7
2581,2023,6,7
2582,2023,6,7
2583,2023,6,7
2584,2023,6,8
2585,2023,6,7
2586,2023,6,8
2587,2023,6,8
2588,2023,6,8
2589,2023,6,8
2590,2023,6,8
2591,2023,6,8
2592,2023,6,8
2593,2023,6,8
2594,2023,6,8
2595,2023,6,8
2596,2023,6,8
2597,2023,6,9
2598,2023,6,9
2599,2023,6,9
2600,2023,6,10
2601,2023,6,10
2602,2023,6,10
2603,2023,6,10
2604,2023,6,11
2605,2023,6,11
2606,2023,6,11
2607,2023,6,11
2608,2023,6,11
2609,2023,6,11
2610,2023,6,11
2611,2023,6,12
2612,2023,6,12
2613,2023,6,12
2614,2023,6,12
2615,2023,6,12
2616,2023,6,13
2617,2023,6,13
2618,2023,6,13
2619,2023,6,13
2620,2023,6,13
2621,2023,6,13
2622,2023,6,13
2623,2023,6,13
2624,2023,6,13
2625,2023,6,13
2626,2023,6,13
2627,2023,6,13
2628,2023,6,14
2629,2023,6,14
2630,2023,6,14
2631,2023,6,14
2632,2023,6,14
2633,2023,6,14
2634,2023,6,14
2635,2023,6,14
2636,2023,6,15
2637,2023,6,15
2638,2023,6,15
2639,2023,6,15
2640,2023,6,15
2641,2023,6,15
2642,2023,6,15
2643,2023,6,15
2644,2023,6,15
2645,2023,6,15
2646,2023,6,15
2647,2023,6,15
2648,2023,6,16
2649,2023,6,16
2650,2023,6,16
2651,2023,6,17
2652,2023,6,17
2653,2023,6,17
2654,2023,6,17
2655,2023,6,18
2656,2023,6,18
2657,2023,6,18
2658,2023,6,18
2659,2023,6,18
2660,2023,6,18
2661,2023,6,18
2662,2023,6,18
2663,2023,6,19
2664,2023,6,19
2665,2023,6,19
2666,2023,6,19
2667,2023,6,19
2668,2023,6,19
2669,2023,6,20
2670,2023,6,20
2671,2023,6,20
2672,2023,6,20
2673,2023,6,20
2674,2023,6,20
2675,2023,6,21
2676,2023,6,20
2677,2023,6,21
2678,2023,6,21
2679,2023,6,21
2680,2023,6,21
2681,2023,6,21
2682,2023,6,21
2683,2023,6,21
2684,2023,6,21
2685,2023,6,21
2686,2023,6,21
2687,2023,6,22
2688,2023,6,22
2689,2023,6,22
2690,2023,6,22
2691,2023,6,22
2692,2023,6,22
2693,2023,6,22
2694,2023,6,22
2695,2023,6,23
2696,2023,6,25
2697,2023,6,26
2698,2023,6,26
2699,2023,6,26
2700,2023,6,26
2701,2023,6,26
2702,2023,6,26
2703,2023,6,27
2704,2023,6,27
2705,2023,6,27
2706,2023,6,27
2707,2023,6,27
2708,2023,6,27
2709,2023,6,27
2710,2023,6,27
2711,2023,6,28
2712,2023,6,28
2713,2023,6,28
2714,2023,6,28
2715,2023,6,28
2716,2023,6,28
2717,2023,6,28
2718,2023,6,28
2719,2023,6,28
2720,2023,6,28
2721,2023,6,28
2722,2023,6,29
2723,2023,6,29
2724,2023,6,29
2725,2023,6,29
2726,2023,6,29
2727,2023,6,29
2728,2023,6,29
2729,2023,6,30
2730,2023,6,29
2731,2023,6,30
2732,2023,7,1
2733,2023,7,1
2734,2023,7,1
2735,2023,7,1
2736,2023,7,1
2737,2023,7,1
2738,2023,7,2
2739,2023,7,2
2740,2023,7,2
2741,2023,7,2
2742,2023,7,2
2743,2023,7,2
2744,2023,7,2
2745,2023,7,2
2746,2023,7,2
2747,2023,7,2
2748,2023,7,2
2749,2023,7,2
2750,2023,7,3
2751,2023,7,3
2752,2023,7,3
2753,2023,7,3
2754,2023,7,3
2755,2023,7,4
2756,2023,7,4
2757,2023,7,5
2758,2023,7,5
2759,2023,7,5
2760,2023,7,5
2761,2023,7,5
2762,2023,7,5
2763,2023,7,5
2764,2023,7,5
2765,2023,7,5
2766,2023,7,6
2767,2023,7,6
2768,2023,7,6
2769,2023,7,6
2770,2023,7,6
2771,2023,7,6
2772,2023,7,6
2773,2023,7,6
2774,2023,7,6
2775,2023,7,6
2776,2023,7,7
2777,2023,7,7
2778,2023,7,7
2779,2023,7,7
2780,2023,7,8
2781,2023,7,8
2782,2023,7,8
2783,2023,7,9
2784,2023,7,9
2785,2023,7,9
2786,2023,7,10
2787,2023,7,10
2788,2023,7,10
2789,2023,7,10
2790,2023,7,10
2791,2023,7,10
2792,2023,7,10
2793,2023,7,10
2794,2023,7,10
2795,2023,7,10
2796,2023,7,10
2797,2023,7,10
2798,2023,7,10
2799,2023,7,10
2800,2023,7,11
2801,2023,7,11
2802,2023,7,11
2803,2023,7,11
2804,2023,7,11
2805,2023,7,11
2806,2023,7,11
2807,2023,7,11
2808,2023,7,11
2809,2023,7,11
2810,2023,7,11
2811,2023,7,11
2812,2023,7,12
2813,2023,7,12
2814,2023,7,12
2815,2023,7,12
2816,2023,7,12
2817,2023,7,12
2818,2023,7,12
2819,2023,7,13
2820,2023,7,13
2821,2023,7,13
2822,2023,7,13
2823,2023,7,13
2824,2023,7,13
2825,2023,7,13
2826,2023,7,13
2827,2023,7,13
2828,2023,7,13
2829,2023,7,13
2830,2023,7,13
2831,2023,7,13
2832,2023,7,13
2833,2023,7,13
2834,2023,7,13
2835,2023,7,13
2836,2023,7,14
2837,2023,7,14
2838,2023,7,14
2839,2023,7,14
2840,2023,7,14
2841,2023,7,14
2842,2023,7,14
2843,2023,7,14
2844,2023,7,14
2845,2023,7,14
2846,2023,7,14
2847,2023,7,14
2848,2023,7,14
2849,2023,7,15
2850,2023,7,15
2851,2023,7,15
2852,2023,7,15
2853,2023,7,15
2854,2023,7,15
2855,2023,7,15
2856,2023,7,15
2857,2023,7,16
2858,2023,7,16
2859,2023,7,16
2860,2023,7,16
2861,2023,7,16
2862,2023,7,16
2863,2023,7,16
2864,2023,7,16
2865,2023,7,16
2866,2023,7,16
2867,2023,7,16
2868,2023,7,16
2869,2023,7,16
2870,2023,7,16
2871,2023,7,16
2872,2023,7,17
2873,2023,7,17
2874,2023,7,17
2875,2023,7,17
2876,2023,7,17
2877,2023,7,17
2878,2023,7,17
2879,2023,7,17
2880,2023,7,18
2881,2023,7,18
2882,2023,7,18
2883,2023,7,18
2884,2023,7,18
2885,2023,7,18
2886,2023,7,18
2887,2023,7,18
2888,2023,7,18
2889,2023,7,18
2890,2023,7,18
