Index,Weekday
12873,Saturday
12874,Saturday
12875,Saturday
12876,Saturday
12877,Saturday
12878,Saturday
12879,Saturday
12880,Saturday
12881,Saturday
12882,Saturday
12883,Saturday
12884,Saturday
12885,Saturday
12886,Saturday
12887,Saturday
12888,Sunday
12889,Sunday
12890,Sunday
12891,Sunday
12892,Sunday
12893,Sunday
12894,Sunday
12895,Sunday
12896,Sunday
12897,Sunday
12898,Sunday
12899,Sunday
12900,Sunday
12901,Sunday
12902,Sunday
12903,Sunday
12904,Sunday
12905,Sunday
12906,Sunday
12907,Sunday
12908,Sunday
12909,Sunday
12910,Sunday
12911,Sunday
12912,Sunday
12913,Sunday
12914,Sunday
12915,Sunday
12916,Sunday
12917,Sunday
12918,Sunday
12919,Sunday
12920,Sunday
12921,Sunday
12922,Sunday
12923,Sunday
12924,Sunday
12925,Sunday
12926,Monday
12927,Monday
12928,Monday
12929,Monday
12930,Monday
12931,Monday
12932,Monday
12933,Monday
12934,Monday
12935,Monday
12936,Monday
12937,Monday
12938,Monday
12939,Monday
12940,Monday
12941,Monday
12942,Monday
12943,Monday
12944,Monday
12945,Monday
12946,Monday
12947,Monday
12948,Monday
12949,Monday
12950,Monday
12951,Monday
12952,Monday
12953,Monday
12954,Monday
12955,Monday
12956,Monday
12957,Monday
12958,Monday
12959,Monday
12960,Monday
12961,Monday
12962,Monday
12963,Monday
12964,Tuesday
12965,Tuesday
12966,Tuesday
12967,Tuesday
12968,Tuesday
12969,Tuesday
12970,Tuesday
12971,Tuesday
12972,Tuesday
12973,Tuesday
12974,Tuesday
12975,Tuesday
12976,Tuesday
12977,Tuesday
12978,Tuesday
12979,Tuesday
12980,Tuesday
12981,Tuesday
12982,Tuesday
12983,Tuesday
12984,Tuesday
12985,Tuesday
12986,Tuesday
12987,Tuesday
12988,Tuesday
12989,Tuesday
12990,Tuesday
12991,Tuesday
12992,Tuesday
12993,Tuesday
12994,Tuesday
12995,Tuesday
12996,Tuesday
12997,Wednesday
12998,Wednesday
12999,Wednesday
13000,Wednesday
13001,Wednesday
13002,Wednesday
13003,Wednesday
13004,Wednesday
13005,Wednesday
13006,Wednesday
13007,Wednesday
13008,Wednesday
13009,Wednesday
13010,Wednesday
13011,Wednesday
13012,Wednesday
13013,Wednesday
13014,Wednesday
13015,Wednesday
13016,Wednesday
13017,Wednesday
13018,Wednesday
13019,Wednesday
13020,Wednesday
13021,Wednesday
13022,Thursday
13023,Thursday
13024,Thursday
13025,Thursday
13026,Thursday
13027,Thursday
13028,Thursday
13029,Thursday
13030,Thursday
13031,Thursday
13032,Thursday
13033,Thursday
13034,Thursday
13035,Thursday
13036,Thursday
13037,Thursday
13038,Thursday
13039,Thursday
13040,Thursday
13041,Thursday
13042,Thursday
13043,Thursday
13044,Thursday
13045,Thursday
13046,Thursday
13047,Friday
13048,Friday
13049,Friday
13050,Friday
13051,Friday
13052,Friday
13053,Friday
13054,Friday
13055,Friday
13056,Friday
13057,Friday
13058,Friday
13059,Friday
13060,Friday
13061,Friday
13062,Friday
13063,Friday
13064,Saturday
13065,Saturday
13066,Saturday
13067,Saturday
13068,Saturday
13069,Saturday
13070,Saturday
13071,Saturday
13072,Saturday
13073,Saturday
13074,Saturday
13075,Saturday
13076,Sunday
13077,Sunday
13078,Sunday
13079,Sunday
13080,Sunday
13081,Sunday
13082,Sunday
13083,Sunday
13084,Sunday
13085,Sunday
13086,Sunday
13087,Sunday
13088,Sunday
13089,Sunday
13090,Sunday
13091,Sunday
13092,Sunday
13093,Sunday
13094,Sunday
13095,Sunday
13096,Sunday
13097,Sunday
13098,Sunday
13099,Sunday
13100,Sunday
13101,Sunday
13102,Sunday
13103,Sunday
13104,Sunday
13105,Sunday
13106,Sunday
13107,Monday
13108,Monday
13109,Monday
13110,Monday
13111,Monday
13112,Monday
13113,Monday
13114,Monday
13115,Monday
13116,Monday
13117,Monday
13118,Monday
13119,Monday
13120,Monday
13121,Monday
13122,Monday
13123,Monday
13124,Monday
13125,Monday
13126,Monday
13127,Monday
13128,Monday
13129,Monday
13130,Monday
13131,Monday
13132,Monday
13133,Monday
13134,Monday
13135,Monday
13136,Monday
13137,Monday
13138,Tuesday
13139,Tuesday
13140,Tuesday
13141,Tuesday
13142,Tuesday
13143,Tuesday
13144,Tuesday
13145,Tuesday
13146,Tuesday
13147,Tuesday
13148,Tuesday
13149,Tuesday
13150,Tuesday
13151,Tuesday
13152,Tuesday
13153,Tuesday
13154,Tuesday
13155,Tuesday
13156,Tuesday
13157,Tuesday
13158,Tuesday
13159,Tuesday
13160,Tuesday
13161,Tuesday
13162,Tuesday
13163,Tuesday
13164,Tuesday
13165,Tuesday
13166,Tuesday
13167,Tuesday
13168,Tuesday
13169,Tuesday
13170,Tuesday
13171,Tuesday
13172,Tuesday
13173,Tuesday
13174,Tuesday
13175,Wednesday
13176,Wednesday
13177,Wednesday
13178,Wednesday
13179,Wednesday
13180,Wednesday
13181,Wednesday
13182,Wednesday
13183,Wednesday
13184,Wednesday
13185,Wednesday
13186,Wednesday
13187,Wednesday
13188,Wednesday
13189,Wednesday
13190,Wednesday
13191,Wednesday
13192,Wednesday
13193,Wednesday
13194,Wednesday
13195,Wednesday
13196,Wednesday
13197,Wednesday
13198,Wednesday
13199,Thursday
13200,Thursday
13201,Thursday
13202,Thursday
13203,Thursday
13204,Thursday
13205,Thursday
13206,Thursday
13207,Thursday
13208,Thursday
13209,Thursday
13210,Thursday
13211,Thursday
13212,Thursday
13213,Thursday
13214,Thursday
13215,Thursday
13216,Thursday
13217,Thursday
13218,Thursday
13219,Thursday
13220,Thursday
13221,Thursday
13222,Thursday
13223,Thursday
13224,Thursday
13225,Thursday
13226,Thursday
13227,Thursday
13228,Thursday
13229,Thursday
13230,Thursday
13231,Thursday
13232,Thursday
13233,Thursday
13234,Thursday
13235,Thursday
13236,Friday
13237,Friday
13238,Friday
13239,Friday
13240,Friday
13241,Friday
13242,Friday
13243,Friday
13244,Friday
13245,Friday
13246,Friday
13247,Friday
13248,Friday
13249,Friday
13250,Friday
13251,Friday
13252,Friday
13253,Friday
13254,Friday
13255,Friday
13256,Saturday
13257,Saturday
13258,Saturday
13259,Saturday
13260,Saturday
13261,Saturday
13262,Saturday
13263,Saturday
13264,Saturday
13265,Saturday
13266,Saturday
13267,Saturday
13268,Saturday
13269,Saturday
13270,Saturday
13271,Saturday
13272,Saturday
13273,Saturday
13274,Saturday
13275,Saturday
13276,Saturday
13277,Saturday
13278,Saturday
13279,Saturday
13280,Saturday
13281,Saturday
13282,Saturday
13283,Saturday
13284,Sunday
13285,Saturday
13286,Saturday
13287,Sunday
13288,Sunday
13289,Sunday
13290,Sunday
13291,Sunday
13292,Sunday
13293,Sunday
13294,Sunday
13295,Sunday
13296,Sunday
13297,Sunday
13298,Sunday
13299,Sunday
13300,Sunday
13301,Sunday
13302,Sunday
13303,Sunday
13304,Sunday
13305,Sunday
13306,Sunday
13307,Sunday
13308,Sunday
13309,Sunday
13310,Sunday
13311,Sunday
13312,Sunday
13313,Sunday
13314,Sunday
13315,Sunday
13316,Sunday
13317,Sunday
13318,Sunday
13319,Sunday
13320,Sunday
13321,Sunday
13322,Sunday
13323,Sunday
13324,Sunday
13325,Sunday
13326,Monday
13327,Monday
13328,Monday
13329,Monday
13330,Monday
13331,Monday
13332,Monday
13333,Monday
13334,Monday
13335,Monday
13336,Monday
13337,Monday
13338,Monday
13339,Monday
13340,Monday
13341,Monday
13342,Monday
13343,Monday
13344,Monday
13345,Monday
13346,Monday
13347,Monday
13348,Monday
13349,Monday
13350,Monday
13351,Monday
13352,Monday
13353,Monday
13354,Tuesday
13355,Tuesday
13356,Tuesday
13357,Tuesday
13358,Tuesday
13359,Tuesday
13360,Tuesday
13361,Tuesday
13362,Tuesday
13363,Tuesday
13364,Tuesday
13365,Tuesday
13366,Tuesday
13367,Tuesday
13368,Tuesday
13369,Tuesday
13370,Tuesday
13371,Tuesday
13372,Tuesday
13373,Tuesday
13374,Tuesday
13375,Tuesday
13376,Tuesday
13377,Tuesday
13378,Tuesday
13379,Tuesday
13380,Tuesday
13381,Tuesday
13382,Wednesday
13383,Wednesday
13384,Wednesday
13385,Wednesday
13386,Wednesday
13387,Wednesday
13388,Wednesday
13389,Wednesday
13390,Wednesday
13391,Wednesday
13392,Wednesday
13393,Wednesday
13394,Wednesday
13395,Wednesday
13396,Wednesday
13397,Wednesday
13398,Wednesday
13399,Wednesday
13400,Wednesday
13401,Wednesday
13402,Wednesday
13403,Wednesday
13404,Wednesday
13405,Wednesday
13406,Wednesday
13407,Wednesday
13408,Wednesday
13409,Wednesday
13410,Thursday
13411,Thursday
13412,Thursday
13413,Thursday
13414,Thursday
13415,Thursday
13416,Thursday
13417,Thursday
13418,Thursday
13419,Thursday
13420,Thursday
13421,Thursday
13422,Thursday
13423,Thursday
13424,Thursday
13425,Thursday
13426,Thursday
13427,Thursday
13428,Thursday
13429,Thursday
13430,Thursday
13431,Thursday
13432,Thursday
13433,Thursday
13434,Thursday
13435,Thursday
13436,Thursday
13437,Thursday
13438,Thursday
13439,Thursday
13440,Thursday
13441,Thursday
13442,Thursday
13443,Thursday
13444,Thursday
13445,Thursday
13446,Thursday
13447,Thursday
13448,Thursday
13449,Thursday
13450,Thursday
13451,Thursday
13452,Thursday
13453,Thursday
13454,Thursday
13455,Thursday
13456,Friday
13457,Friday
13458,Friday
13459,Friday
13460,Friday
13461,Friday
13462,Friday
13463,Friday
13464,Friday
13465,Friday
13466,Friday
13467,Friday
13468,Friday
13469,Friday
13470,Friday
13471,Friday
13472,Friday
13473,Friday
13474,Friday
13475,Friday
13476,Friday
13477,Friday
13478,Friday
13479,Friday
13480,Friday
13481,Friday
13482,Friday
13483,Friday
13484,Friday
13485,Friday
13486,Friday
13487,Friday
13488,Friday
13489,Friday
13490,Friday
13491,Saturday
13492,Friday
13493,Saturday
13494,Saturday
13495,Saturday
13496,Saturday
13497,Saturday
13498,Saturday
13499,Saturday
13500,Saturday
13501,Saturday
13502,Saturday
13503,Saturday
13504,Saturday
13505,Saturday
13506,Saturday
13507,Saturday
13508,Saturday
13509,Saturday
13510,Saturday
13511,Saturday
13512,Saturday
13513,Saturday
13514,Saturday
13515,Saturday
13516,Saturday
13517,Saturday
13518,Saturday
13519,Sunday
13520,Sunday
13521,Sunday
13522,Sunday
13523,Sunday
13524,Sunday
13525,Sunday
13526,Sunday
13527,Sunday
13528,Sunday
13529,Sunday
13530,Sunday
13531,Sunday
13532,Sunday
13533,Sunday
13534,Sunday
13535,Sunday
13536,Sunday
13537,Sunday
13538,Sunday
13539,Sunday
13540,Sunday
13541,Sunday
13542,Sunday
13543,Sunday
13544,Sunday
13545,Sunday
13546,Sunday
13547,Sunday
13548,Sunday
13549,Sunday
13550,Sunday
13551,Sunday
13552,Sunday
13553,Sunday
13554,Sunday
13555,Sunday
13556,Sunday
13557,Sunday
13558,Sunday
13559,Sunday
13560,Sunday
13561,Sunday
13562,Sunday
13563,Sunday
13564,Sunday
13565,Sunday
13566,Sunday
13567,Monday
13568,Monday
13569,Monday
13570,Monday
13571,Monday
13572,Monday
13573,Monday
13574,Monday
13575,Monday
13576,Monday
13577,Monday
13578,Monday
13579,Monday
13580,Monday
13581,Monday
13582,Monday
13583,Monday
13584,Monday
13585,Monday
13586,Monday
13587,Monday
13588,Monday
13589,Monday
13590,Monday
13591,Monday
13592,Monday
13593,Monday
13594,Monday
13595,Monday
13596,Monday
13597,Monday
13598,Monday
13599,Monday
13600,Monday
13601,Monday
13602,Monday
13603,Monday
13604,Monday
13605,Monday
13606,Tuesday
13607,Tuesday
13608,Tuesday
13609,Tuesday
13610,Tuesday
13611,Tuesday
13612,Tuesday
13613,Tuesday
13614,Tuesday
13615,Tuesday
13616,Tuesday
13617,Tuesday
13618,Tuesday
13619,Tuesday
13620,Tuesday
13621,Tuesday
13622,Tuesday
13623,Tuesday
13624,Tuesday
13625,Tuesday
13626,Tuesday
13627,Tuesday
13628,Tuesday
13629,Tuesday
13630,Tuesday
13631,Tuesday
13632,Tuesday
13633,Tuesday
13634,Tuesday
13635,Tuesday
13636,Tuesday
13637,Tuesday
13638,Tuesday
13639,Tuesday
13640,Tuesday
13641,Tuesday
13642,Tuesday
13643,Tuesday
13644,Tuesday
13645,Wednesday
13646,Tuesday
13647,Wednesday
13648,Wednesday
13649,Wednesday
13650,Wednesday
13651,Wednesday
13652,Wednesday
13653,Wednesday
13654,Wednesday
13655,Wednesday
13656,Wednesday
13657,Wednesday
13658,Wednesday
13659,Wednesday
13660,Wednesday
13661,Wednesday
13662,Wednesday
13663,Wednesday
13664,Wednesday
13665,Wednesday
13666,Wednesday
13667,Wednesday
13668,Wednesday
13669,Wednesday
13670,Wednesday
13671,Wednesday
13672,Wednesday
13673,Wednesday
13674,Wednesday
13675,Wednesday
13676,Wednesday
13677,Thursday
13678,Thursday
13679,Thursday
13680,Thursday
13681,Thursday
13682,Thursday
13683,Thursday
13684,Thursday
13685,Thursday
13686,Thursday
13687,Thursday
13688,Thursday
13689,Thursday
13690,Thursday
13691,Thursday
13692,Thursday
13693,Thursday
13694,Thursday
13695,Thursday
13696,Thursday
13697,Thursday
13698,Thursday
13699,Thursday
13700,Thursday
13701,Thursday
13702,Thursday
13703,Thursday
13704,Thursday
13705,Thursday
13706,Thursday
13707,Thursday
13708,Friday
13709,Friday
13710,Friday
13711,Friday
13712,Friday
13713,Friday
13714,Friday
13715,Friday
13716,Friday
13717,Friday
13718,Friday
13719,Friday
13720,Friday
13721,Friday
13722,Friday
13723,Friday
13724,Friday
13725,Friday
13726,Friday
13727,Friday
13728,Friday
13729,Friday
13730,Friday
13731,Saturday
13732,Saturday
13733,Saturday
13734,Saturday
13735,Saturday
13736,Saturday
13737,Saturday
13738,Saturday
13739,Saturday
13740,Saturday
13741,Saturday
13742,Saturday
13743,Saturday
13744,Saturday
13745,Saturday
13746,Saturday
13747,Saturday
13748,Saturday
13749,Saturday
13750,Saturday
13751,Saturday
13752,Saturday
13753,Saturday
13754,Sunday
13755,Sunday
13756,Sunday
13757,Sunday
13758,Sunday
13759,Sunday
13760,Sunday
13761,Sunday
13762,Sunday
13763,Sunday
13764,Sunday
13765,Sunday
13766,Sunday
13767,Sunday
13768,Sunday
13769,Sunday
13770,Sunday
13771,Sunday
13772,Sunday
13773,Sunday
13774,Sunday
13775,Sunday
13776,Sunday
13777,Sunday
13778,Sunday
13779,Sunday
13780,Sunday
13781,Sunday
13782,Sunday
13783,Sunday
13784,Monday
13785,Monday
13786,Monday
13787,Monday
13788,Monday
13789,Monday
13790,Monday
13791,Monday
13792,Monday
13793,Monday
13794,Monday
13795,Monday
13796,Monday
13797,Monday
13798,Monday
13799,Monday
13800,Monday
13801,Monday
13802,Monday
13803,Monday
13804,Monday
13805,Monday
13806,Monday
13807,Monday
13808,Monday
13809,Monday
13810,Monday
13811,Monday
13812,Monday
13813,Monday
13814,Monday
13815,Monday
13816,Tuesday
13817,Tuesday
13818,Tuesday
13819,Tuesday
13820,Tuesday
13821,Tuesday
13822,Tuesday
13823,Tuesday
13824,Tuesday
13825,Tuesday
13826,Tuesday
13827,Tuesday
13828,Tuesday
13829,Tuesday
13830,Tuesday
13831,Tuesday
13832,Tuesday
13833,Tuesday
13834,Tuesday
13835,Tuesday
13836,Tuesday
13837,Tuesday
13838,Tuesday
13839,Tuesday
13840,Tuesday
13841,Wednesday
13842,Wednesday
13843,Wednesday
13844,Wednesday
13845,Wednesday
13846,Wednesday
13847,Wednesday
13848,Wednesday
13849,Wednesday
13850,Wednesday
13851,Wednesday
13852,Wednesday
13853,Wednesday
13854,Wednesday
13855,Wednesday
13856,Wednesday
13857,Wednesday
13858,Wednesday
13859,Wednesday
13860,Wednesday
13861,Wednesday
13862,Wednesday
13863,Wednesday
13864,Wednesday
13865,Wednesday
13866,Wednesday
13867,Thursday
13868,Thursday
13869,Thursday
13870,Thursday
13871,Thursday
13872,Thursday
13873,Thursday
13874,Thursday
13875,Thursday
13876,Thursday
13877,Thursday
13878,Thursday
13879,Thursday
13880,Thursday
13881,Thursday
13882,Thursday
13883,Thursday
13884,Thursday
13885,Thursday
13886,Thursday
13887,Thursday
13888,Thursday
13889,Thursday
13890,Thursday
13891,Thursday
13892,Thursday
13893,Thursday
13894,Thursday
13895,Thursday
13896,Thursday
13897,Thursday
13898,Thursday
13899,Friday
13900,Friday
13901,Friday
13902,Friday
13903,Friday
13904,Friday
13905,Friday
13906,Friday
13907,Friday
13908,Friday
13909,Friday
13910,Friday
13911,Friday
13912,Friday
13913,Friday
13914,Friday
13915,Friday
13916,Friday
13917,Friday
13918,Friday
13919,Friday
13920,Friday
13921,Friday
13922,Friday
13923,Friday
13924,Friday
13925,Friday
13926,Saturday
13927,Saturday
13928,Saturday
13929,Saturday
13930,Saturday
13931,Saturday
13932,Saturday
13933,Saturday
13934,Saturday
13935,Saturday
13936,Saturday
13937,Saturday
13938,Saturday
13939,Saturday
13940,Saturday
13941,Saturday
13942,Saturday
13943,Saturday
13944,Saturday
13945,Saturday
13946,Saturday
13947,Saturday
13948,Saturday
13949,Saturday
13950,Saturday
13951,Saturday
13952,Saturday
13953,Saturday
13954,Sunday
13955,Sunday
13956,Sunday
13957,Sunday
13958,Sunday
13959,Sunday
13960,Sunday
13961,Sunday
13962,Sunday
13963,Sunday
13964,Sunday
13965,Sunday
13966,Sunday
13967,Sunday
13968,Sunday
13969,Sunday
13970,Sunday
13971,Sunday
13972,Sunday
13973,Sunday
13974,Sunday
13975,Sunday
13976,Sunday
13977,Sunday
13978,Sunday
13979,Sunday
13980,Sunday
13981,Sunday
13982,Sunday
13983,Sunday
13984,Sunday
13985,Sunday
13986,Sunday
13987,Sunday
13988,Sunday
13989,Monday
13990,Monday
13991,Monday
13992,Monday
13993,Monday
13994,Monday
13995,Monday
13996,Monday
13997,Monday
13998,Monday
13999,Monday
14000,Monday
14001,Monday
14002,Monday
14003,Monday
14004,Monday
14005,Monday
14006,Monday
14007,Monday
14008,Monday
14009,Monday
14010,Monday
14011,Monday
14012,Monday
14013,Monday
14014,Monday
14015,Monday
14016,Monday
14017,Monday
14018,Monday
14019,Monday
14020,Monday
14021,Monday
14022,Monday
14023,Monday
14024,Monday
14025,Tuesday
14026,Tuesday
14027,Monday
14028,Tuesday
14029,Tuesday
14030,Tuesday
14031,Tuesday
14032,Tuesday
14033,Tuesday
14034,Tuesday
14035,Tuesday
14036,Tuesday
14037,Tuesday
14038,Tuesday
14039,Tuesday
14040,Tuesday
14041,Tuesday
14042,Tuesday
14043,Tuesday
14044,Tuesday
14045,Tuesday
14046,Tuesday
14047,Tuesday
14048,Tuesday
14049,Tuesday
14050,Tuesday
14051,Tuesday
14052,Tuesday
14053,Tuesday
14054,Tuesday
14055,Tuesday
14056,Tuesday
14057,Tuesday
14058,Tuesday
14059,Tuesday
14060,Tuesday
14061,Tuesday
14062,Tuesday
14063,Tuesday
14064,Tuesday
14065,Tuesday
14066,Tuesday
14067,Tuesday
14068,Tuesday
14069,Tuesday
14070,Tuesday
14071,Wednesday
14072,Wednesday
14073,Wednesday
14074,Wednesday
14075,Wednesday
14076,Wednesday
14077,Wednesday
14078,Wednesday
14079,Wednesday
14080,Wednesday
14081,Wednesday
14082,Wednesday
14083,Wednesday
14084,Wednesday
14085,Wednesday
14086,Wednesday
14087,Wednesday
14088,Wednesday
14089,Wednesday
14090,Wednesday
14091,Wednesday
14092,Wednesday
14093,Wednesday
14094,Wednesday
14095,Wednesday
14096,Wednesday
14097,Wednesday
14098,Wednesday
14099,Wednesday
14100,Wednesday
14101,Thursday
14102,Thursday
14103,Thursday
14104,Thursday
14105,Thursday
14106,Thursday
14107,Thursday
14108,Thursday
14109,Thursday
14110,Thursday
14111,Thursday
14112,Thursday
14113,Thursday
14114,Thursday
14115,Thursday
14116,Thursday
14117,Thursday
14118,Thursday
14119,Thursday
14120,Thursday
14121,Thursday
14122,Thursday
14123,Thursday
14124,Thursday
14125,Thursday
14126,Thursday
14127,Thursday
14128,Thursday
14129,Thursday
14130,Thursday
14131,Thursday
14132,Thursday
14133,Thursday
14134,Thursday
14135,Thursday
14136,Thursday
14137,Friday
14138,Friday
14139,Friday
14140,Friday
14141,Friday
14142,Friday
14143,Friday
14144,Friday
14145,Friday
14146,Friday
14147,Friday
14148,Friday
14149,Friday
14150,Friday
14151,Friday
14152,Friday
14153,Friday
14154,Friday
14155,Friday
14156,Friday
14157,Friday
14158,Friday
14159,Friday
14160,Friday
14161,Friday
14162,Friday
14163,Friday
14164,Friday
14165,Friday
14166,Friday
14167,Friday
14168,Friday
14169,Friday
14170,Saturday
14171,Saturday
14172,Saturday
14173,Saturday
14174,Saturday
14175,Saturday
14176,Saturday
14177,Saturday
14178,Saturday
14179,Saturday
14180,Saturday
14181,Saturday
14182,Sunday
14183,Sunday
14184,Sunday
14185,Sunday
14186,Sunday
14187,Sunday
14188,Sunday
14189,Sunday
14190,Sunday
14191,Sunday
14192,Sunday
14193,Sunday
14194,Sunday
14195,Sunday
14196,Sunday
14197,Sunday
14198,Sunday
14199,Sunday
14200,Sunday
14201,Sunday
14202,Sunday
14203,Sunday
14204,Sunday
14205,Sunday
14206,Sunday
14207,Sunday
14208,Sunday
14209,Sunday
14210,Sunday
14211,Sunday
14212,Sunday
14213,Monday
14214,Monday
14215,Monday
14216,Monday
14217,Monday
14218,Monday
14219,Monday
14220,Monday
14221,Monday
14222,Monday
14223,Monday
14224,Monday
14225,Monday
14226,Monday
14227,Monday
14228,Monday
14229,Monday
14230,Monday
14231,Monday
14232,Monday
14233,Monday
14234,Monday
14235,Monday
14236,Monday
14237,Monday
14238,Monday
14239,Monday
14240,Monday
14241,Monday
14242,Monday
14243,Monday
14244,Monday
14245,Monday
14246,Monday
14247,Monday
14248,Monday
14249,Monday
14250,Monday
14251,Monday
14252,Tuesday
14253,Tuesday
14254,Tuesday
14255,Tuesday
14256,Tuesday
14257,Tuesday
14258,Tuesday
14259,Tuesday
14260,Tuesday
14261,Tuesday
14262,Tuesday
14263,Tuesday
14264,Tuesday
14265,Tuesday
14266,Tuesday
14267,Tuesday
14268,Tuesday
14269,Tuesday
14270,Tuesday
14271,Tuesday
14272,Tuesday
14273,Tuesday
14274,Tuesday
14275,Tuesday
14276,Tuesday
14277,Tuesday
14278,Tuesday
14279,Tuesday
14280,Tuesday
14281,Tuesday
14282,Tuesday
14283,Tuesday
14284,Wednesday
14285,Tuesday
14286,Wednesday
14287,Wednesday
14288,Wednesday
14289,Wednesday
14290,Wednesday
14291,Wednesday
14292,Wednesday
14293,Wednesday
14294,Wednesday
14295,Wednesday
14296,Wednesday
14297,Wednesday
14298,Wednesday
14299,Wednesday
14300,Wednesday
14301,Wednesday
14302,Wednesday
14303,Wednesday
14304,Wednesday
14305,Wednesday
14306,Wednesday
14307,Wednesday
14308,Wednesday
14309,Wednesday
14310,Thursday
14311,Thursday
14312,Thursday
14313,Thursday
14314,Thursday
14315,Thursday
